nodo_id,latitud,longitud
3107814575,-11.9070749,-76.9603236
3107814576,-11.9070761,-76.9598669
3107814580,-11.9071373,-76.9583875
3107814583,-11.9071757,-76.952268
3107814589,-11.9072456,-76.9623284
3107814604,-11.9074597,-76.9603298
3107814605,-11.907468,-76.9564793
3107814607,-11.9074963,-76.9568932
3107814610,-11.9074979,-76.9520095
3107814614,-11.9075041,-76.9562772
3107814615,-11.90754,-76.9583933
3107814620,-11.9075885,-76.9542366
3107814628,-11.907726,-76.965208
3107814733,-11.9077971,-76.9603571
3107814734,-11.9076202,-76.9616076
3107814740,-11.9078532,-76.9678299
3107814746,-11.907852,-76.9595149
3107814748,-11.9078715,-76.9672888
3107814750,-11.9078851,-76.9555332
3107814764,-11.9079733,-76.9511047
3107814769,-11.9080646,-76.9610562
3107814778,-11.908144,-76.9623919
3107814779,-11.9081456,-76.9459707
3107814783,-11.9082132,-76.9595441
3107814785,-11.9082254,-76.9507171
3107814787,-11.9082104,-76.9629111
3107814792,-11.9082353,-76.9591265
3107814803,-11.9083905,-76.9504313
3107814811,-11.9084999,-76.9536728
3107814821,-11.9085745,-76.9595653
3107814827,-11.9085902,-76.9613863
3107814943,-11.9088501,-76.963339
3107814951,-11.9089944,-76.9630031
3107814954,-11.9090466,-76.9617163
3107814959,-11.9091868,-76.9615599
3107814978,-11.9096576,-76.9445489
3107814984,-11.9097629,-76.9470248
3107814986,-11.9098347,-76.9615987
3107814987,-11.9098556,-76.9442949
3107815002,-11.9102739,-76.942495
3107815004,-11.9102825,-76.9498327
3107815006,-11.9102779,-76.9616856
3107815008,-11.910298,-76.9614561
3107815010,-11.9103969,-76.9612107
3107815014,-11.9103791,-76.9427043
3107815015,-11.9103883,-76.9423197
3107815022,-11.9104825,-76.9623332
3107815029,-11.9108247,-76.9430944
3107815030,-11.9108538,-76.945377
3107815033,-11.9110144,-76.9427662
3107815034,-11.911005,-76.9454732
3107815038,-11.9112959,-76.9456582
3107815041,-11.911417,-76.9448418
3107815042,-11.9114692,-76.9430505
3107815047,-11.9117743,-76.9440672
3107815053,-11.9119533,-76.9438456
3107815056,-11.9121055,-76.9443692
3107815057,-11.9121643,-76.9434977
3107815058,-11.9121953,-76.9435207
3107815059,-11.9123801,-76.9503037
3107815065,-11.9130045,-76.9430038
3107815070,-11.9140073,-76.9514773
3107815073,-11.9144179,-76.9472692
3107815074,-11.9147052,-76.9519601
3107815075,-11.9149703,-76.9499613
3107815076,-11.9160237,-76.9483475
3107973942,-11.9076673,-76.9532235
3107973944,-11.9076529,-76.9506131
3107973951,-11.9079165,-76.9504731
3107973953,-11.9080441,-76.9534382
3107973954,-11.9080712,-76.9509512
3107973958,-11.9084208,-76.9532954
3107973959,-11.9084433,-76.9536633
3107973962,-11.9088428,-76.9532577
3107973963,-11.9089032,-76.9536481
3107973964,-11.9090118,-76.9543072
3107973966,-11.9091007,-76.9526835
3107973968,-11.9091951,-76.9532292
3107973972,-11.9092538,-76.953611
3107973981,-11.9095339,-76.9532052
3107973983,-11.9096021,-76.9535753
3107973985,-11.909672,-76.9539239
3107973992,-11.909909,-76.9531505
3107973993,-11.90995,-76.9535229
3107973998,-11.9100161,-76.9429805
3107973999,-11.9100559,-76.9538591
3107974008,-11.9101014,-76.9432095
3107974023,-11.9105678,-76.9532134
3107974027,-11.9106451,-76.9540004
3107974129,-11.9096825,-76.9437047
3107974133,-11.9106256,-76.9442756
3107974136,-11.9107602,-76.953129
3107974138,-11.9108534,-76.9527291
3107974143,-11.910908,-76.9530828
3107974147,-11.9110235,-76.964277
3107974150,-11.9110048,-76.9420025
3107974153,-11.9111214,-76.937873
3107974156,-11.9111561,-76.9555924
3107974159,-11.9111903,-76.9536207
3107974164,-11.9112669,-76.9553106
3107974167,-11.9115022,-76.9382553
3107974172,-11.9113696,-76.95339
3107974175,-11.9113611,-76.9544191
3107974176,-11.9114386,-76.9534402
3107974177,-11.9114553,-76.9420274
3107974181,-11.9115211,-76.9404586
3107974190,-11.9115872,-76.9563547
3107974195,-11.9116284,-76.9536081
3107974204,-11.9117152,-76.9550025
3107974206,-11.9117843,-76.9385626
3107974207,-11.9117812,-76.9413767
3107974208,-11.9118118,-76.9414455
3107974216,-11.9120135,-76.9418202
3107974220,-11.9118564,-76.9549231
3107974223,-11.9118848,-76.9538105
3107974225,-11.9119618,-76.938706
3107974226,-11.9118934,-76.9561054
3107974429,-11.9120168,-76.9389861
3107974435,-11.9120211,-76.9557808
3107974436,-11.912035,-76.9545962
3107974440,-11.9117486,-76.9534457
3107974442,-11.912105,-76.9388163
3107974443,-11.9121195,-76.9540257
3107974449,-11.9121396,-76.9547637
3107974451,-11.9121489,-76.9656293
3107974457,-11.9122292,-76.956244
3107974458,-11.9122916,-76.9542568
3107974459,-11.9122933,-76.955491
3107974462,-11.9120471,-76.953594
3107974463,-11.9123715,-76.9390082
3107974465,-11.912366,-76.955904
3107974466,-11.9123902,-76.956703
3107974467,-11.9124683,-76.9545416
3107974469,-11.9124598,-76.9541536
3107974470,-11.9124745,-76.9420484
3107974473,-11.912489,-76.9555982
3107974474,-11.91226,-76.9538553
3107974476,-11.9125675,-76.9546778
3107974479,-11.9126206,-76.9565322
3107974485,-11.9127726,-76.9557344
3107974487,-11.9128171,-76.9549097
3107974488,-11.912805,-76.9565091
3107974492,-11.9128599,-76.9392983
3107974493,-11.9128672,-76.9537395
3107974496,-11.9128968,-76.9554245
3107974497,-11.9129306,-76.9459592
3107974499,-11.9128649,-76.941264
3107974500,-11.9129614,-76.9390886
3107974502,-11.9129912,-76.9539897
3107974507,-11.9130631,-76.9388813
3107974509,-11.9130505,-76.9558765
3107974511,-11.9130754,-76.9535552
3107974512,-11.9131007,-76.9550662
3107974517,-11.9131817,-76.9542602
3107974518,-11.9131889,-76.9555811
3107974520,-11.9131897,-76.9534589
3107974523,-11.9132626,-76.9424082
3107974527,-11.9133398,-76.9395721
3107974528,-11.9133392,-76.9552332
3107974630,-11.9133662,-76.9545246
3107974634,-11.9134063,-76.9532416
3107974635,-11.9134145,-76.955269
3107974643,-11.9135186,-76.9444299
3107974644,-11.9135196,-76.9418152
3107974650,-11.9135766,-76.9438911
3107974662,-11.9136429,-76.954998
3107974665,-11.9136808,-76.9530564
3107974672,-11.9137501,-76.9545911
3107974674,-11.9137733,-76.9411863
3107974676,-11.9137788,-76.9554419
3107974678,-11.9138256,-76.9465914
3107974681,-11.9138378,-76.9360311
3107974684,-11.9138597,-76.9544456
3107974685,-11.9138664,-76.9547244
3107974688,-11.9139297,-76.9528686
3107974692,-11.9143045,-76.9460913
3107974694,-11.914028,-76.9405553
3107974695,-11.9140337,-76.9548345
3107974697,-11.9140536,-76.9541882
3107974699,-11.9140702,-76.9555808
3107974700,-11.9140709,-76.9560158
3107974704,-11.9143687,-76.9442203
3107974708,-11.9141918,-76.9565409
3107974709,-11.9141925,-76.9549012
3107974712,-11.9142067,-76.9532636
3107974713,-11.9142114,-76.9559751
3107974714,-11.9142379,-76.9538984
3107974719,-11.91427,-76.9399732
3107974720,-11.9142867,-76.9399308
3107974929,-11.9143485,-76.9549505
3107974930,-11.9143691,-76.9566084
3107974931,-11.9155651,-76.9337316
3107974933,-11.9143648,-76.9525484
3107974934,-11.9143687,-76.9557231
3107974935,-11.9143783,-76.954649
3107974941,-11.9144311,-76.9378732
3107974943,-11.9146156,-76.9429702
3107974951,-11.914479,-76.9536781
3107974952,-11.9145017,-76.9544813
3107974956,-11.9145285,-76.9529055
3107974958,-11.9145403,-76.939321
3107974959,-11.9144755,-76.9468048
3107974965,-11.9145981,-76.9535332
3107974969,-11.9146581,-76.9542574
3107974970,-11.9146812,-76.9551026
3107974972,-11.9146937,-76.95251
3107974976,-11.914648,-76.943711
3107974986,-11.9147393,-76.9467635
3107974993,-11.9148667,-76.9539278
3107974999,-11.9148922,-76.9524034
3107975000,-11.9148923,-76.9547448
3107975004,-11.9149369,-76.9560197
3107975007,-11.9149577,-76.9476317
3107975012,-11.9150717,-76.94026
3107975013,-11.9150812,-76.9367538
3107975018,-11.9151231,-76.938183
3107975019,-11.9151114,-76.9549447
3107975022,-11.9148752,-76.9423651
3107975229,-11.9151594,-76.9472849
3107975233,-11.9152712,-76.9361242
3107975234,-11.9152689,-76.9380899
3107975236,-11.9152881,-76.9432374
3107975245,-11.9154018,-76.9548157
3107975246,-11.9154168,-76.9551908
3107975247,-11.9154338,-76.9460119
3107975249,-11.9154404,-76.9415016
3107975250,-11.9154449,-76.9554674
3107975251,-11.9154629,-76.9555453
3107975254,-11.915501,-76.9556703
3107975257,-11.91557,-76.9411992
3107975259,-11.9155948,-76.9375078
3107975261,-11.9156042,-76.94899
3107975265,-11.9156866,-76.9370201
3107975268,-11.9157441,-76.9382452
3107975272,-11.9158025,-76.9406004
3107975278,-11.9158425,-76.9554903
3107975280,-11.9158581,-76.9349933
3107975283,-11.9158686,-76.9369165
3107975286,-11.9159386,-76.9417011
3107975292,-11.9160353,-76.9399687
3107975294,-11.9160646,-76.9414055
3107975295,-11.9160415,-76.9395733
3107975302,-11.9161202,-76.9383183
3107975304,-11.9156182,-76.9333552
3107975312,-11.9162152,-76.9378387
3107975314,-11.9163379,-76.9474216
3107975315,-11.9163091,-76.9408338
3107975318,-11.9161997,-76.9550532
3107975322,-11.91656,-76.9419718
3107975326,-11.9163785,-76.9371176
3107975328,-11.9164113,-76.939373
3107975329,-11.9164255,-76.9479838
3107975330,-11.9164573,-76.9383375
3107975332,-11.9164311,-76.9371316
3107975335,-11.9164873,-76.9401504
3107975339,-11.91705,-76.9418137
3107975341,-11.916624,-76.9473975
3107975344,-11.9166496,-76.9354392
3107975347,-11.9166441,-76.940451
3107975353,-11.9166895,-76.9485226
3107975354,-11.91688,-76.936224
3107975355,-11.9167193,-76.9481571
3107975356,-11.9165907,-76.940805
3107975358,-11.9167908,-76.9391674
3107975359,-11.9168019,-76.9470172
3107975361,-11.9168654,-76.9482552
3107975363,-11.9169061,-76.9475401
3107975365,-11.9169799,-76.932623
3107975366,-11.9169544,-76.9466733
3107975368,-11.9170106,-76.9347906
3107975370,-11.9170654,-76.9476137
3107975371,-11.9170455,-76.9278111
3107975372,-11.917099,-76.9471604
3107975373,-11.9171405,-76.9476241
3107975381,-11.9171609,-76.9288314
3107975382,-11.9172925,-76.9318115
3107975383,-11.9171934,-76.9477734
3107975384,-11.9171741,-76.9356526
3107975389,-11.9172837,-76.94725
3107975392,-11.9172914,-76.9467546
3107975396,-11.9173157,-76.934204
3107975397,-11.9173018,-76.950179
3107975401,-11.9173941,-76.9299845
3107975405,-11.9174732,-76.9399821
3107975406,-11.9174972,-76.9467842
3107975409,-11.9170983,-76.9273907
3107975410,-11.9175203,-76.9350443
3107975415,-11.9175566,-76.9287536
3107975419,-11.9176171,-76.933619
3107975422,-11.9176882,-76.9293974
3107975631,-11.9177922,-76.9298969
3107975634,-11.9178411,-76.9344212
3107975637,-11.9178489,-76.9351745
3107975639,-11.9179056,-76.9330216
3107975649,-11.9179777,-76.9308859
3107975654,-11.9180651,-76.9312887
3107975655,-11.91808,-76.9339215
3107975666,-11.9183685,-76.9332612
3107975675,-11.9181848,-76.931918
3107975688,-11.9188715,-76.9327718
3107975689,-11.9188839,-76.9335133
3107975694,-11.9189436,-76.9485952
3107975698,-11.9191622,-76.9487325
3107975699,-11.9191743,-76.9480645
3107975707,-11.9194031,-76.9503692
3107975710,-11.9194481,-76.9502961
3107975718,-11.919795,-76.9498001
3107975726,-11.9199982,-76.9488298
3107975727,-11.9200766,-76.9492961
3107975832,-11.9207238,-76.9496405
3107975840,-11.9205438,-76.9495113
3107975860,-11.9216186,-76.9492805
3111859741,-11.9298005,-76.9981819
3127110907,-11.9864205,-77.0175208
3127110913,-11.9866036,-77.0177597
3165786272,-11.9138307,-76.9603505
3165786278,-11.9147889,-76.958315
3213073656,-11.940089,-76.9718468
3213073657,-11.9399745,-76.9718031
3213073660,-11.9388036,-76.9725208
3213073861,-11.9380369,-76.9719441
3263847520,-11.9507092,-76.9716935
3263847522,-11.9505066,-76.9701214
3263852006,-11.9517211,-76.9716482
3263905647,-11.9506922,-76.971408
3346653563,-11.90905,-76.9763452
3346653572,-11.9097184,-76.9764365
3373840911,-11.9722064,-77.0070304
3386705401,-11.9391419,-76.972975
3386705402,-11.9394253,-76.9726303
3396901446,-11.9571474,-76.9896248
3398706022,-11.9565494,-76.9977168
3398706026,-11.9566084,-76.9981791
3398706029,-11.9607213,-76.9996283
3400268949,-11.9578702,-76.9984614
3400268957,-11.9587566,-76.9960958
3400268964,-11.9585178,-76.9938625
3400268967,-11.9583652,-76.9924349
3400268968,-11.9591869,-76.990906
3400268970,-11.9593234,-76.9906951
3400268971,-11.9601103,-76.9895399
3400268972,-11.9604956,-76.9889442
3400268973,-11.9579205,-76.9983479
3417528548,-11.9385463,-76.9736606
3417542183,-11.9386633,-76.9737046
3468298744,-12.0167712,-76.997222
3468334000,-12.0168997,-76.9991225
3474333184,-11.9575003,-76.9931107
3474359957,-11.9578856,-76.991406
3474359958,-11.9580544,-76.9910946
3474359959,-11.9583942,-76.9904746
3474378534,-11.9577,-76.9969366
3474378535,-11.957735,-76.9972802
3474407711,-11.9527746,-76.9430832
3474407732,-11.9502783,-76.9418186
3474407739,-11.9496552,-76.9425761
3474407769,-11.9465557,-76.943405
3474407772,-11.9464721,-76.9428162
3474407785,-11.9445034,-76.9424123
3474407813,-11.9424191,-76.9478256
3474407817,-11.943141,-76.9479208
3474407829,-11.9451322,-76.9485902
3474417215,-11.9398827,-76.9535642
3509334817,-11.9711576,-76.9924253
3516471082,-11.9418578,-77.0005556
3612080109,-12.0319827,-77.0120976
3625754269,-11.9585682,-76.9942439
3625754270,-11.9590431,-76.9912406
3700155801,-11.9600082,-76.9973065
3700155802,-11.9584978,-76.9970229
3700155804,-11.9583708,-76.9973095
3700155805,-11.9593984,-76.9977838
3700155806,-11.9582382,-76.9976352
3700155808,-11.9581095,-76.9979321
3700155809,-11.9590638,-76.9983417
3700155812,-11.958753,-76.9957509
3700155816,-11.9587145,-76.9963915
3700156125,-11.9591781,-76.9989346
3701913376,-11.9607488,-76.9840378
3701913379,-11.9589164,-76.9868317
3701913380,-11.9589617,-76.9867076
3701913386,-11.9606899,-76.9841276
3725508763,-12.0320241,-77.0120334
3725508765,-12.0320945,-77.0123104
3725508769,-12.0322601,-77.0120483
3736714672,-11.9886011,-76.9982801
3736715242,-11.993339,-77.010572
3737767587,-11.946517,-77.003544
3737767593,-11.9481316,-77.0049605
3737767594,-11.9482015,-77.0050003
3737767599,-11.9490009,-77.0047956
3737767600,-11.9490194,-77.0028018
3737767607,-11.950885,-77.004114
3737767612,-11.9542914,-76.9969561
3737767616,-11.9544501,-76.9966003
3737767618,-11.9545004,-76.9962431
3737770137,-11.9550476,-76.9958286
3737770158,-11.9554155,-77.001872
3737770160,-11.9554481,-76.9979038
3737770181,-11.9559748,-77.0022142
3737770193,-11.9561752,-76.9960244
3737770196,-11.9561816,-77.0001966
3737770198,-11.9562176,-76.9963494
3737770199,-11.95626,-76.9966744
3737770200,-11.956348,-77.0024534
3737770204,-11.9569093,-77.0028164
3737770205,-11.9572439,-77.0029574
3737770214,-11.9746699,-77.0022202
3737773237,-11.9548681,-77.001535
3737773238,-11.9551407,-77.001709
3737773239,-11.9555877,-77.0015952
3737773240,-11.9556232,-77.0010273
3737773241,-11.9557811,-77.0017174
3737773242,-11.9557904,-77.0007505
3737773243,-11.9560465,-77.0012832
3737773244,-11.9561414,-77.0019414
3737773245,-11.9562145,-77.0010061
3737773247,-11.956708,-77.0009267
3737964413,-11.9426646,-76.9924922
3737968192,-11.9822861,-77.0132667
3737968193,-11.9911938,-77.0065267
3738203647,-11.9257564,-76.9527071
3738203652,-11.9321716,-76.9684687
3738203653,-11.9324339,-76.9876144
3738203663,-11.9324754,-76.9682765
3738203665,-11.9327524,-76.9530861
3738203670,-11.93292,-76.9525354
3738203672,-11.9330817,-76.9691143
3738203681,-11.9333382,-76.9687062
3738203696,-11.9340613,-76.9526225
3738203700,-11.9342637,-76.9699535
3738203706,-11.9345505,-76.9695417
3738203710,-11.9346877,-76.9517094
3738203716,-11.9350303,-76.951556
3738203718,-11.935111,-76.9543312
3738205734,-11.9354267,-76.9707747
3738205740,-11.9354278,-76.9568313
3738205744,-11.9356358,-76.9541259
3738205746,-11.9357085,-76.9703423
3738205753,-11.9360441,-76.952651
3738205754,-11.9361367,-76.953687
3738205775,-11.9365878,-76.9715914
3738205783,-11.9368719,-76.9711342
3738205807,-11.9375729,-76.9509054
3738205811,-11.937741,-76.9723852
3738205812,-11.937763,-76.9505892
3738205816,-11.9378318,-76.9512946
3738205925,-11.9380968,-76.9533267
3738205926,-11.9381237,-76.9523293
3738205928,-11.938139,-76.9510392
3738205930,-11.9383335,-76.9757518
3738205933,-11.938541,-76.9526873
3738205934,-11.9385235,-76.9523175
3738205944,-11.9386343,-76.9767868
3738205945,-11.9386783,-76.975294
3738205946,-11.938754,-76.9739263
3738205949,-11.9388872,-76.9529406
3738205952,-11.9389271,-76.9777842
3738205953,-11.9389632,-76.9731748
3738205955,-11.9390754,-76.9767605
3738205956,-11.9391327,-76.9785617
3738205958,-11.9395176,-76.9783225
3738205966,-11.9405552,-76.9803257
3738205967,-11.9409239,-76.9805882
3738205968,-11.9411735,-76.9802204
3738205969,-11.9423868,-76.9815953
3738205970,-11.9432777,-76.9822186
3738205971,-11.94336,-76.9822813
3738205972,-11.9435107,-76.9818452
3738205973,-11.943585,-76.9819019
3738205974,-11.9442146,-76.9480544
3738205975,-11.9445555,-76.9830962
3738205976,-11.9445295,-76.947439
3738205979,-11.944694,-76.9440111
3738205981,-11.9447504,-76.9466631
3738205982,-11.9447321,-76.9449508
3738205984,-11.9450339,-76.9447692
3738205986,-11.9451867,-76.9467301
3738205989,-11.945291,-76.9431351
3738205991,-11.9453615,-76.9440091
3738205992,-11.9454036,-76.9836952
3738205993,-11.945384,-76.944506
3738205995,-11.9455245,-76.9479434
3738205997,-11.9456582,-76.9833332
3738205999,-11.9458534,-76.9439937
3738206004,-11.9464218,-76.9430147
3738206005,-11.9464626,-76.9844159
3738206006,-11.9474385,-76.9851149
3738206007,-11.9475231,-76.9851686
3738206008,-11.9476922,-76.9847404
3738206009,-11.9477684,-76.9847928
3738206011,-11.9490193,-76.9856519
3738206012,-11.9495757,-76.9865672
3738206013,-11.950387,-76.9866031
3738206015,-11.9512712,-76.9872186
3738206017,-11.951403,-76.9873142
3738207171,-12.0220742,-76.9913684
3738207172,-12.022123,-76.9912334
3801216145,-11.9586679,-76.9950604
3801216146,-11.9608945,-76.9947699
3801222819,-11.9560745,-76.9953057
3801222820,-11.9555238,-76.9953843
3801222821,-11.9560374,-76.9949708
3801222822,-11.9554711,-76.9950556
3801222823,-11.9559977,-76.9946567
3801222824,-11.955442,-76.9947318
4001664803,-12.0213688,-76.9603622
4001664808,-12.0219105,-76.9601197
4022422441,-11.9519579,-76.9433859
4022422447,-11.9501127,-76.9455382
4022422448,-11.9499847,-76.9456321
4022422452,-11.947673,-76.9466639
4022422459,-11.9295745,-76.9790762
4024754380,-12.033092,-77.0144391
4029476716,-11.884861,-76.9549067
4029510530,-11.9374468,-76.963721
4029510531,-11.9372837,-76.9636483
4029510533,-11.9369557,-76.9634375
4029510540,-11.9378399,-76.9632126
4029510541,-11.9379054,-76.9632143
4029510542,-11.9384563,-76.9633308
4029510549,-11.9396207,-76.9632647
4029510555,-11.9375588,-76.9625657
4029510556,-11.9383012,-76.9626334
4029510557,-11.9385739,-76.9626865
4029510559,-11.9370253,-76.9622534
4029510562,-11.9382127,-76.9622577
4029510564,-11.9387224,-76.9611876
4029510568,-11.9379015,-76.9622546
4029510569,-11.9377261,-76.9622481
4029510570,-11.9373232,-76.9629082
4029510576,-11.9371715,-76.961193
4029510577,-11.9371898,-76.960946
4029510578,-11.9373989,-76.9605188
4029510584,-11.9366334,-76.9612354
4029510585,-11.9367143,-76.9622958
4029510588,-11.9356109,-76.9654274
4029510694,-11.9339387,-76.955121
4029510695,-11.932691,-76.9541897
4029510697,-11.9312538,-76.9554715
4029510700,-11.9342359,-76.9546597
4029510703,-11.9339945,-76.9538869
4029510706,-11.934551,-76.9517188
4029510713,-11.9347077,-76.9499967
4029510721,-11.933818,-76.95093
4029510724,-11.9337112,-76.9501151
4029510766,-11.931993,-76.9516913
4029510768,-11.9317236,-76.9526119
4029510783,-11.9329698,-76.9513827
4029510815,-11.9317385,-76.9546784
4029510816,-11.9277138,-76.9519249
4029510817,-11.9290444,-76.9499132
4029510818,-11.9334037,-76.9398872
4029510819,-11.9361538,-76.9407526
4029510820,-11.9357504,-76.941639
4029510821,-11.9341021,-76.9408712
4029510822,-11.9344844,-76.9399971
4029510824,-11.9328845,-76.9436184
4029510825,-11.9314295,-76.9444619
4029510826,-11.9327222,-76.9439833
4029510827,-11.9318087,-76.9435833
4029510829,-11.9323776,-76.942265
4029510830,-11.9333798,-76.9453386
4029510832,-11.9338814,-76.9490871
4029510850,-11.9356266,-76.9480229
4029510864,-11.9339307,-76.9479698
4029510872,-11.9339293,-76.9466784
4029510877,-11.9342983,-76.9457249
4029510881,-11.9286768,-76.9483809
4029510884,-11.9286107,-76.9473315
4029510886,-11.9289972,-76.9465573
4029510890,-11.9303181,-76.9470123
4029510891,-11.9287148,-76.9464537
4029510900,-11.9300816,-76.9450229
4029510902,-11.9302939,-76.9445555
4029510920,-11.9398374,-76.9535044
4029510922,-11.9406488,-76.9522266
4029510925,-11.9411183,-76.9504543
4029510936,-11.9419008,-76.9477783
4029510937,-11.9403706,-76.9527607
4029510943,-11.9403209,-76.9494826
4029510944,-11.9398235,-76.9514457
4029510951,-11.9397221,-76.9501928
4029510969,-11.9403146,-76.9462055
4029511011,-11.9447442,-76.9573182
4029511012,-11.9445335,-76.9591296
4029511013,-11.9444659,-76.9592268
4029511017,-11.9442848,-76.9627332
4029665713,-11.9032331,-76.9556513
4029665740,-11.9049216,-76.9569046
4029665755,-11.9045849,-76.9580266
4029665765,-11.9041492,-76.9591407
4029665786,-11.9016436,-76.9568587
4029666498,-11.9001446,-76.9558702
4029666564,-11.9332283,-76.9769603
4029666565,-11.9330813,-76.976757
4029666576,-11.9305097,-76.978576
4029666577,-11.9301438,-76.9779925
4029666579,-11.9294508,-76.9767967
4029666585,-11.9290256,-76.9798451
4029666692,-11.9273583,-76.9802788
4029666718,-11.9265036,-76.9810902
4029666719,-11.9235869,-76.9833756
4029666720,-11.9230881,-76.9830408
4029666723,-11.9216072,-76.9826324
4029666724,-11.9224079,-76.9829192
4029666741,-11.9210924,-76.9883768
4029666766,-11.9219749,-76.9857171
4029666930,-11.9365253,-76.9976316
4029666935,-11.937907,-76.996599
4029666936,-11.9394618,-76.995397
4029666937,-11.9397885,-76.9954219
4029666949,-11.9377102,-76.9949395
4029666971,-11.9386921,-77.0014495
4029666979,-11.9388321,-77.0016723
4029667094,-11.9364182,-77.0039981
4029667101,-11.9361706,-77.0041206
4029667102,-11.9358966,-77.0036704
4029667104,-11.9361177,-77.0033443
4029667105,-11.9365666,-77.0026984
4029667106,-11.9370842,-77.0028859
4029667107,-11.9372716,-77.0025545
4029667108,-11.9367071,-77.0023251
4029667109,-11.9374436,-77.0022504
4029667110,-11.9369168,-77.0019893
4029667134,-11.9448492,-77.0086593
4029667135,-11.9456672,-77.0091857
4029667136,-11.9458347,-77.0088802
4029667138,-11.9451098,-77.0083524
4029667139,-11.9455148,-77.0086747
4029667140,-11.9461618,-77.009084
4029667157,-11.9473943,-77.0105328
4029667158,-11.9476457,-77.0113896
4029667160,-11.9475118,-77.0111665
4029667162,-11.9471486,-77.0106842
4029667163,-11.9476317,-77.0093894
4029667164,-11.9479598,-77.0094593
4029667166,-11.9499326,-77.0076804
4029667168,-11.9492451,-77.0080364
4029667169,-11.9498705,-77.0075512
4029667171,-11.9491685,-77.0079013
4029667172,-11.9490841,-77.0077571
4029667306,-11.9532228,-76.9988414
4029667307,-11.9529887,-76.9986581
4029667308,-11.9528728,-76.9985371
4029667309,-11.9527491,-76.9984286
4029705191,-11.9463074,-77.0043007
4029705193,-11.9469497,-77.0045625
4029705194,-11.947053,-77.0045548
4029705197,-11.9471727,-77.0042226
4029705202,-11.9465234,-77.0046901
4029705203,-11.9466771,-77.0048904
4029705205,-11.9471574,-77.0046755
4029705207,-11.9473343,-77.0049214
4029705209,-11.9475429,-77.005187
4029705213,-11.9475456,-77.0059075
4029705215,-11.9482872,-77.0065766
4029705216,-11.9477282,-77.0054159
4029705217,-11.9472208,-77.0056323
4029705218,-11.9471001,-77.0053895
4029705219,-11.9468285,-77.0051602
4029705221,-11.9463457,-77.0041101
4029705222,-11.9470006,-77.0041191
4029705223,-11.9472432,-77.003689
4029705225,-11.9481511,-77.0043153
4029705253,-11.9498077,-77.0037107
4029705258,-11.9501868,-77.0048266
4029705260,-11.9500954,-77.0038808
4029705261,-11.9498798,-77.0042311
4029705264,-11.9501904,-77.0045152
4029705267,-11.9487987,-77.006266
4029705268,-11.9485568,-77.005738
4029705269,-11.9485247,-77.0064088
4029705271,-11.946167,-77.0065776
4029705272,-11.9470537,-77.0069115
4029705273,-11.9464008,-77.0069866
4029705274,-11.9469553,-77.0072144
4029705275,-11.9461434,-77.0069176
4029705277,-11.9468614,-77.0075267
4029705278,-11.9462411,-77.0075831
4029705281,-11.9466989,-77.0078984
4029705282,-11.9469039,-77.0080227
4029705283,-11.9468214,-77.0081747
4029705284,-11.9466807,-77.0080814
4029705288,-11.945884,-77.0072773
4029705390,-11.9461168,-77.0077224
4029705391,-11.9464231,-77.0073228
4029705394,-11.9464618,-77.0066916
4029705396,-11.9467773,-77.0061741
4029705450,-11.9163552,-76.9625527
4029705452,-11.9157728,-76.9633911
4029705460,-11.9128449,-76.9614196
4029705461,-11.9139019,-76.9599032
4029705462,-11.9136144,-76.9598533
4029705481,-11.9103246,-76.9570315
4029705500,-11.9125113,-76.9579749
4029705507,-11.9135141,-76.9576886
4029705519,-11.9113194,-76.9589306
4029705526,-11.9133274,-76.9585544
4029705527,-11.913028,-76.9587382
4029705531,-11.9118319,-76.9591888
4029705532,-11.9111125,-76.9587497
4029705539,-11.9126467,-76.9598137
4029705562,-11.9134806,-76.9644517
4029705582,-11.912637,-76.964451
4029705583,-11.9133062,-76.9641364
4029705587,-11.9135253,-76.9640512
4029705588,-11.9128746,-76.9638539
4029705695,-11.9120511,-76.9600634
4029705707,-11.9121097,-76.9599706
4029705727,-11.9125098,-76.9619228
4029705732,-11.9130285,-76.9606538
4029705752,-11.9142078,-76.963529
4029705768,-11.9165011,-76.9614811
4029705780,-11.9177669,-76.960428
4029705781,-11.917811,-76.9597319
4029705785,-11.9180488,-76.9597883
4029705788,-11.9180285,-76.9609339
4029706006,-11.9159621,-76.9599023
4029706009,-11.9159666,-76.9603955
4029706024,-11.9174172,-76.9596105
4029706025,-11.9173641,-76.9603929
4029706026,-11.916892,-76.9594572
4029706027,-11.9168613,-76.959968
4029706031,-11.9167333,-76.9612278
4029706032,-11.916541,-76.9599863
4029706038,-11.916823,-76.9603932
4029706046,-11.915523,-76.9578095
4029706047,-11.9156149,-76.9593779
4029706061,-11.9163441,-76.9584844
4029706086,-11.9178597,-76.9563331
4029706088,-11.917832,-76.9532443
4053998969,-11.9578659,-76.9983255
4054000240,-11.9595191,-76.9904035
4054000241,-11.9597195,-76.9901076
4054000243,-11.9603064,-76.9892431
4054002334,-11.959914,-76.9898265
4054790947,-11.9105359,-76.9578233
4054790949,-11.9290006,-76.9475278
4054790950,-11.9293694,-76.9467196
4054790951,-11.9339188,-76.9440838
4086769206,-11.937882,-76.9626008
4093770989,-11.9473592,-77.0085305
4110157841,-12.0257718,-77.0124906
