origen,destino,distancia_metros,tiempo_minutos,nombre_calle
1940315102,1940315140,49.77745558735941,0.1,Sin nombre
1940315126,1940315137,40.467810859606296,0.08,Sin nombre
1940315126,11751411820,145.903722683862,0.29,Sin nombre
1940315140,1940315150,315.5313071246544,0.63,Sin nombre
1941200663,8164455010,17.301424595887916,0.03,Sin nombre
1941200663,1941200664,19.758263707233194,0.04,Sin nombre
1941200664,1941200668,95.81100503862893,0.19,Sin nombre
825422163,1941200668,33.564652331726464,0.07,Sin nombre
1941200668,10741959080,12.12447898258188,0.02,Sin nombre
1941200668,8164454993,113.79050363257562,0.23,Sin nombre
1941200670,10258102122,116.19729412839453,0.23,Sin nombre
1941200675,1941200695,152.55514758119722,0.31,Sin nombre
1941200675,8164454968,50.76961378192756,0.1,Sin nombre
1941200679,11068078188,46.13713912062123,0.09,Sin nombre
1746054568,1941200691,19.12992036434211,0.04,Sin nombre
1941200691,1941200707,179.03331509781697,0.36,Sin nombre
1941200695,1941200724,316.5936570178282,0.63,Sin nombre
1941200707,1941200732,233.3694448778867,0.47,Sin nombre
1941200716,1941200733,143.98069064502252,0.29,Sin nombre
1941200724,1941200726,81.17836368322864,0.16,Sin nombre
1941200732,1941200740,19.13478049436466,0.04,Sin nombre
1941200733,1941200748,72.35423800559153,0.14,Sin nombre
1941200740,1941200750,89.30999104381179,0.18,Sin nombre
1941200750,1941200755,109.40858404065071,0.22,Sin nombre
1941200762,1941200768,33.222180909414504,0.07,Sin nombre
1941200763,6394839954,9.059281253065224,0.02,Sin nombre
1941200763,1941200785,189.09295660113088,0.38,Sin nombre
1941200768,1941200774,78.63539566933305,0.16,Sin nombre
1941200768,1941200784,88.8918710145931,0.18,Sin nombre
1941200768,6394839955,86.0208085329541,0.17,Sin nombre
1941200774,10904644404,29.967044259655527,0.06,Sin nombre
1941200774,1941200784,43.925117657790786,0.09,Sin nombre
1941200784,1941200785,25.80661871035556,0.05,Sin nombre
1941200784,6394839955,27.979782740034903,0.06,Sin nombre
1941200818,1941200837,43.881542365047736,0.09,Sin nombre
1941200829,1941200873,52.96848513207366,0.11,Sin nombre
1941200833,1941200868,39.79006596862695,0.08,Sin nombre
1941200836,1941200840,6.220809540151761,0.01,Sin nombre
1941200836,10012209296,146.428621517227,0.29,Sin nombre
1941200837,1941200850,11.23505144509412,0.02,Sin nombre
1941200837,9124426619,95.82995498184081,0.19,Sin nombre
1941200840,1941200877,47.06400077980748,0.09,Sin nombre
1941200840,10012209296,118.7584564761212,0.24,Sin nombre
1941200841,1941200843,22.81376771130696,0.05,Sin nombre
1941200843,1941200893,63.95160990027236,0.13,Sin nombre
1941200843,1941200850,32.98045828060775,0.07,Sin nombre
1941200850,1941200862,22.420204064011177,0.04,Sin nombre
1941200862,1941200894,52.41329025748115,0.1,Sin nombre
1941200862,9054598108,193.84712374366623,0.39,Sin nombre
1941200868,1941200877,54.55821088655481,0.11,Sin nombre
1941200868,1941200873,31.604875171974925,0.06,Sin nombre
1941200873,1941200876,27.00959302218005,0.05,Sin nombre
1941200876,1941200894,298.83252729815985,0.6,Sin nombre
1941200876,10012209296,91.50841427920291,0.18,Sin nombre
1941200893,1941200894,44.58159385519395,0.09,Sin nombre
1941200994,1941201006,69.44904344596137,0.14,Sin nombre
824374675,1941201118,35.916603693839406,0.07,Sin nombre
1941201118,1941201121,91.13524788976586,0.18,Sin nombre
1941201123,5099005840,38.33973697806402,0.08,Sin nombre
1941201123,5099005855,32.113554150320894,0.06,Sin nombre
1941201123,5099005854,28.53143914139624,0.06,Sin nombre
1941296720,1941296732,9.397411696322113,0.02,Sin nombre
1941296720,9852035338,109.47578874789022,0.22,Sin nombre
1941296732,10311917108,186.00599358866282,0.37,Sin nombre
1941296826,1941296867,12.612849273470843,0.03,Sin nombre
1940314248,1941296826,112.8683421657833,0.23,Sin nombre
1940314213,1941296867,90.729135958703,0.18,Sin nombre
1941296897,1941296909,10.478637978573957,0.02,Sin nombre
825422170,1941296897,62.340573732916994,0.12,Sin nombre
1940314254,1941296909,95.66347843096267,0.19,Sin nombre
1940314376,1941296993,95.45865929202714,0.19,Sin nombre
1941297518,10037620360,45.459170515736716,0.09,Sin nombre
1941641820,8253295362,222.68361088695542,0.45,Sin nombre
1941641838,1941642113,139.03825297436342,0.28,Sin nombre
1941641838,1941642083,154.59184042460993,0.31,Sin nombre
1941642083,1941642113,48.81303514388968,0.1,Sin nombre
1941642083,8253295363,54.67044323737686,0.11,Sin nombre
1941642094,8253295363,25.715618050421966,0.05,Sin nombre
824048378,1941642148,81.2290531588974,0.16,Sin nombre
1941642187,1941642310,33.162556422473955,0.07,Sin nombre
1941642187,1941642296,95.50636664579157,0.19,Sin nombre
1941642187,1941642597,483.38810776321,0.97,Sin nombre
1941642296,1941642310,51.69411976535479,0.1,Sin nombre
1941642296,1941642403,32.81304535114128,0.07,Sin nombre
1941642310,1941642420,36.57311822673302,0.07,Sin nombre
1941642365,1941642472,97.23848382388742,0.19,Sin nombre
1941642365,8253295362,175.83547918752112,0.35,Sin nombre
1941642367,1941642470,43.06548983202862,0.09,Sin nombre
1941642367,11050196004,54.85354822336831,0.11,Sin nombre
1941642367,1941642472,58.16847619682946,0.12,Sin nombre
1941642400,1941642403,6.1906789222289875,0.01,Sin nombre
1941642400,1941642582,66.06847399858043,0.13,Sin nombre
1941642400,1941642420,38.45171779180419,0.08,Sin nombre
1941642403,1941642470,54.57721738807061,0.11,Sin nombre
1941642408,10738029419,8.816189178280252,0.02,Sin nombre
1941642148,1941642408,90.29092793341133,0.18,Sin nombre
1941642420,1941642575,53.6294594607253,0.11,Sin nombre
1941642420,1941642516,79.14857058443947,0.16,Sin nombre
1941642457,1941642574,195.803973643122,0.39,Sin nombre
1941642465,1941642516,115.035773933066,0.23,Sin nombre
1941642465,1941642679,138.6749884059974,0.28,Sin nombre
1941642465,1941642608,169.93285599712956,0.34,Sin nombre
1941642470,1941642602,76.10583249074136,0.15,Sin nombre
1941642472,10012300962,123.99857078851522,0.25,Sin nombre
1941642516,1941642687,150.38410350504313,0.3,Sin nombre
821789711,1941642525,258.99427500018277,0.52,Sin nombre
1941642575,1941642582,24.286242104224215,0.05,Sin nombre
1804975396,1941642582,34.07939471023979,0.07,Sin nombre
1941642593,1941642651,109.75339070691498,0.22,Sin nombre
1941642593,1941642661,61.6571502792783,0.12,Sin nombre
1941642597,1941642608,16.113115599784482,0.03,Sin nombre
1941642602,1941642615,9.163695555851692,0.02,Sin nombre
1941642608,1941642679,90.84411074502522,0.18,Sin nombre
1941642609,10737675349,8.147589806223655,0.02,Sin nombre
1941642609,1941642688,52.95960364370842,0.11,Sin nombre
1941642615,1941642716,178.10543069416838,0.36,Sin nombre
1941642615,1941642659,28.777202268612438,0.06,Sin nombre
822788480,1941642618,26.54918588734762,0.05,Sin nombre
1804901537,1941642618,32.61342309305064,0.07,Sin nombre
1804975393,1941642654,78.21809465031426,0.16,Sin nombre
1941642659,1941642757,179.36988733910107,0.36,Sin nombre
1941642659,10012300962,6.54408733908653,0.01,Sin nombre
1941642679,1941642687,51.76246767952212,0.1,Sin nombre
1941642679,5392842092,97.79101675880983,0.2,Sin nombre
1941642687,5392842091,28.0043198464628,0.06,Sin nombre
1941642688,10737675350,9.740633964163115,0.02,Sin nombre
1941642716,1941642739,20.149325558336837,0.04,Sin nombre
1941642739,1941642757,12.384009847596955,0.02,Sin nombre
1941642739,9121633959,175.15970858036223,0.35,Sin nombre
817392950,1941642741,272.0496041318211,0.54,Sin nombre
1941642761,10012346141,9.976637340355923,0.02,Sin nombre
1941642761,10012300962,89.1858291832917,0.18,Sin nombre
1941642764,10012346142,17.30647215584399,0.03,Sin nombre
1941642771,1941642792,77.48090783747494,0.15,Sin nombre
1941642771,1941642799,49.72127102941348,0.1,Sin nombre
1804901656,1941642786,49.44045575549703,0.1,Sin nombre
1941642792,1941642819,50.432530908638604,0.1,Sin nombre
1941642792,10012294577,29.611490150691473,0.06,Sin nombre
1941642799,1941642819,59.29644932967193,0.12,Sin nombre
1941642799,1941642835,57.896050378187844,0.12,Sin nombre
1941642819,1941642835,81.1178121097871,0.16,Sin nombre
1941642834,1941642835,14.029889116731038,0.03,Sin nombre
1941642839,8982463159,43.26626275985831,0.09,Sin nombre
1941642839,9119666044,70.13933439310115,0.14,Sin nombre
1941642839,1941642857,27.506764356349937,0.06,Sin nombre
1941642857,1941642861,1.7673445202569458,0.0,Sin nombre
1941642857,8982463160,20.90462863073281,0.04,Sin nombre
1941642861,1941642885,67.87422110296777,0.14,Sin nombre
1941642861,1941642904,85.33641018750677,0.17,Sin nombre
1941642885,9119666044,25.71962109001594,0.05,Sin nombre
1941642885,1941642904,21.34812779077575,0.04,Sin nombre
1941642904,9121135507,13.213125687604808,0.03,Sin nombre
1941642912,1941642916,64.31397266964825,0.13,Sin nombre
1941642916,1941642965,146.16485929656116,0.29,Sin nombre
1941642986,1941642992,26.269997011940863,0.05,Sin nombre
1941643033,1941643041,119.58949263601463,0.24,Sin nombre
1941643464,10737378136,6.363318291824002,0.01,Sin nombre
1941643562,10829020962,20.002495246991923,0.04,Sin nombre
821687832,1941643573,27.394653184344595,0.05,Sin nombre
1941643828,1941643832,18.90550913174328,0.04,Sin nombre
1366011938,1941643828,102.51826975974868,0.21,Sin nombre
1273649710,1941643832,86.00366488611628,0.17,Sin nombre
1804901988,1941643834,254.91886453562924,0.51,Sin nombre
1941643844,10009609731,164.42831107273918,0.33,Sin nombre
1804902023,1941643844,21.90266208081985,0.04,Sin nombre
1941643834,1941643846,24.98657930365917,0.05,Sin nombre
821389430,1941643846,209.78577881537933,0.42,Sin nombre
1941656008,1941656024,111.50844179952121,0.22,Sin nombre
1941656008,1947223570,43.395674783104475,0.09,Sin nombre
1941656008,1947223557,6.583574082017203,0.01,Sin nombre
1941656009,1941656016,47.37600853718336,0.09,Sin nombre
1941656009,1947223578,7.855861436479265,0.02,Sin nombre
1941656009,1947223576,44.04932177705207,0.09,Sin nombre
1941656009,1947223557,183.94256809423942,0.37,Sin nombre
1941656016,1947223673,42.253862074325696,0.08,Sin nombre
1941656016,1941656019,63.90672737289425,0.13,Sin nombre
1941656019,1947223771,32.65721102398056,0.07,Sin nombre
1941656019,1941656026,88.76175419447067,0.18,Sin nombre
1941656024,1947223754,39.9383005820867,0.08,Sin nombre
1941656024,1941656031,39.71511485031109,0.08,Sin nombre
1941656025,1941656029,38.9102317725879,0.08,Sin nombre
1941656025,1947223771,7.741659883178361,0.02,Sin nombre
1941656025,1941656033,93.64035452440473,0.19,Sin nombre
1941656026,1941656028,47.19491387666438,0.09,Sin nombre
1941656026,1941656033,61.43857795134405,0.12,Sin nombre
1941656027,1947223775,10.638199012038097,0.02,Sin nombre
1941656027,1947223880,98.09775458576097,0.2,Sin nombre
1941656027,1941656030,50.914496350872795,0.1,Sin nombre
1941656028,1941656048,97.1363941335035,0.19,Sin nombre
1941656028,1941656031,58.276088954499784,0.12,Sin nombre
1941656029,1941656034,37.30452221418117,0.07,Sin nombre
1941656029,1941656035,99.78853372772271,0.2,Sin nombre
1941656030,1947223797,13.654381220314145,0.03,Sin nombre
1941656030,1941656032,15.261617398701976,0.03,Sin nombre
1941656031,1947223861,52.6607552034148,0.11,Sin nombre
1941656032,1941656036,35.63577902804749,0.07,Sin nombre
1941656032,1946304526,41.22525079671512,0.08,Sin nombre
1941656033,1941656035,37.581158377901254,0.08,Sin nombre
1941656034,1941656046,40.07866704485199,0.08,Sin nombre
1941656034,1941656054,105.68521692585298,0.21,Sin nombre
1941656035,1941656054,36.29972702989517,0.07,Sin nombre
1941656036,1941656053,29.605722819157428,0.06,Sin nombre
1941656036,1946304613,37.16839409001612,0.07,Sin nombre
1941656046,1947223874,13.569219576675048,0.03,Sin nombre
1941656046,1947223836,45.489521832586725,0.09,Sin nombre
1941656048,1941656055,43.960157062833495,0.09,Sin nombre
1941656048,1941656059,80.81381346602132,0.16,Sin nombre
1941656049,1947223880,7.204092497493599,0.01,Sin nombre
1941656049,1941656071,146.86439215655298,0.29,Sin nombre
1941656049,1947223861,50.207058079170025,0.1,Sin nombre
1941656050,1946304625,34.37259898355071,0.07,Sin nombre
1941656050,1946304595,25.047416046703198,0.05,Sin nombre
1941656050,1946304597,49.21926919556529,0.1,Sin nombre
1941656050,1946304844,86.90193507367914,0.17,Sin nombre
1941656051,1941656072,153.95970942523005,0.31,Sin nombre
1941656051,1947223880,49.83312373216295,0.1,Sin nombre
1941656051,1941656053,21.904015990917728,0.04,Sin nombre
1941656052,1946304659,26.92099854635569,0.05,Sin nombre
1941656052,1946304627,26.400228048627604,0.05,Sin nombre
1941656052,1946304882,98.41503479008267,0.2,Sin nombre
1941656052,1946304558,46.74468868954808,0.09,Sin nombre
1941656054,1941656057,31.531554742567817,0.06,Sin nombre
1941656055,1941656063,82.27907947376185,0.16,Sin nombre
1941656055,1941656056,39.21705223598934,0.08,Sin nombre
1941656056,1947223861,58.905674801310894,0.12,Sin nombre
1941656056,1941656066,84.84490627021485,0.17,Sin nombre
1941656057,1941656059,45.032904985791475,0.09,Sin nombre
1941656057,1947223956,5.3553514902331205,0.01,Sin nombre
1941656059,1941656063,46.03198999919628,0.09,Sin nombre
1941656061,1946304666,65.31955859916941,0.13,Sin nombre
1941656061,1946304793,34.464947310068666,0.07,Sin nombre
1941656063,1941656065,37.95045007426157,0.08,Sin nombre
1941656063,1941656073,101.19693867630447,0.2,Sin nombre
1941656065,1941656066,19.988423000918,0.04,Sin nombre
1941656065,1941656075,101.08578304275386,0.2,Sin nombre
1941656066,1941656071,49.6562805022975,0.1,Sin nombre
1941656066,1941656078,104.43298739962094,0.21,Sin nombre
1941656069,1947223956,97.84280688084424,0.2,Sin nombre
1941656069,1947224193,39.3489735145167,0.08,Sin nombre
1941656069,1941656073,89.25890192095358,0.18,Sin nombre
1941656069,1947224109,41.3629404423858,0.08,Sin nombre
1941656071,1941656072,49.05646013829294,0.1,Sin nombre
1941656071,1941656074,57.848346539987254,0.12,Sin nombre
1941656072,1941656077,58.468773532586354,0.12,Sin nombre
1941656073,1941656075,37.713407006875265,0.08,Sin nombre
1941656074,1941656079,53.47191288521427,0.11,Sin nombre
1941656074,1941656077,48.47796420631659,0.1,Sin nombre
1941656075,1941656078,39.66382742486703,0.08,Sin nombre
1941656077,1941656080,62.1809841550451,0.12,Sin nombre
1941656078,1947224260,2.6788041795616144,0.01,Sin nombre
1941656078,1941656079,52.754787501521115,0.11,Sin nombre
1941656079,1941656080,48.47296000816814,0.1,Sin nombre
1941656080,1941656081,52.95252330030809,0.11,Sin nombre
1941656081,11050195756,194.850240692709,0.39,Sin nombre
1946304054,1946304108,24.347835260371575,0.05,Sin nombre
1946304054,1946304267,99.11927128302001,0.2,Sin nombre
822648190,1946304105,119.24093462751901,0.24,Sin nombre
822686134,1946304105,22.38887058654691,0.04,Sin nombre
1946304108,1946304282,100.1224470976866,0.2,Sin nombre
822763251,1946304113,46.36815620805603,0.09,Sin nombre
822773961,1946304174,22.963395194168086,0.05,Sin nombre
1946304113,1946304174,22.087421887279653,0.04,Sin nombre
1946304203,10828933523,10.59907976410312,0.02,Sin nombre
822686126,1946304203,14.665225587863501,0.03,Sin nombre
1946304267,1946304282,22.198250823214995,0.04,Sin nombre
1946304267,1946304370,38.97064090473943,0.08,Sin nombre
1946304282,1946304383,37.955644890287964,0.08,Sin nombre
1946304370,1946304383,21.942596739356564,0.04,Sin nombre
1946304374,1946304383,170.99700550085237,0.34,Sin nombre
1946304374,1946304642,178.41873780994513,0.36,Sin nombre
1946304374,4363730636,71.32531729137936,0.14,Sin nombre
1946304378,1946304485,177.08761319068768,0.35,Sin nombre
1946304378,6302865231,94.78253352577156,0.19,Sin nombre
1946304425,4363730636,29.275488071672115,0.06,Sin nombre
822773965,1946304454,171.83987817819272,0.34,Sin nombre
1946304526,1946304613,33.552166638447,0.07,Sin nombre
1946304526,1946304546,21.981331844217877,0.04,Sin nombre
1946304546,1946304619,31.985118190940305,0.06,Sin nombre
1946304546,1946304568,47.01371493925549,0.09,Sin nombre
1946304552,1946304627,39.63454388614029,0.08,Sin nombre
1946304552,8253274749,42.07554944650057,0.08,Sin nombre
1946304552,1946304558,30.691066945455688,0.06,Sin nombre
1946304558,1946304571,41.80234728168216,0.08,Sin nombre
1946304568,1946304583,9.332063000760932,0.02,Sin nombre
1946304568,8253274747,88.61185995748697,0.18,Sin nombre
1946304571,1946304672,55.28820609983409,0.11,Sin nombre
1946304571,1946304589,36.23997614044202,0.07,Sin nombre
1946304583,1946304625,21.177237800000075,0.04,Sin nombre
1946304583,1946304595,36.76921562440337,0.07,Sin nombre
1946304589,1946304608,35.400091345153136,0.07,Sin nombre
1946304589,1946304700,59.06164931164387,0.12,Sin nombre
1946304595,1946304597,22.30758546312989,0.04,Sin nombre
1946304597,8253274748,18.573524164255428,0.04,Sin nombre
1946304605,8253274750,12.976437126518212,0.03,Sin nombre
1946304605,8253274748,9.481620254983321,0.02,Sin nombre
1946304605,1946304844,91.48536247511161,0.18,Sin nombre
1946304608,1946304718,62.74252781568838,0.13,Sin nombre
1946304608,1946304624,38.994572354819525,0.08,Sin nombre
1946304613,1946304619,23.007137971963335,0.05,Sin nombre
1946304619,1946304625,48.431740389266665,0.1,Sin nombre
1946304620,1946304627,26.121072099432745,0.05,Sin nombre
1946304620,8253274750,13.280179280695329,0.03,Sin nombre
1946304620,1946304854,94.49608334999141,0.19,Sin nombre
1946304624,1946304642,6.368280089782614,0.01,Sin nombre
1946304624,1946304755,64.5030421606375,0.13,Sin nombre
1946304627,1946304878,96.89208492749067,0.19,Sin nombre
1946304642,1946304666,51.22657685103629,0.1,Sin nombre
1946304659,1946304672,13.515673811821145,0.03,Sin nombre
1946304659,1946304908,99.23698027299962,0.2,Sin nombre
1946304425,1946304666,145.61576403834604,0.29,Sin nombre
1946304672,1946304680,11.562762674182041,0.02,Sin nombre
1946304680,1946304700,25.05803274235213,0.05,Sin nombre
1946304680,1946304916,99.2271300083448,0.2,Sin nombre
1946304700,1946304716,24.847404657923335,0.05,Sin nombre
1946304700,1946304929,99.21573981585033,0.2,Sin nombre
1946304716,1946304718,11.110919640204935,0.02,Sin nombre
1946304716,1946304940,99.20850154643351,0.2,Sin nombre
1946304718,1946304728,12.936188642056589,0.03,Sin nombre
1946304728,1946304755,24.38149395230469,0.05,Sin nombre
1946304728,1946305001,99.18789652221541,0.2,Sin nombre
1946304755,1946304793,24.209191858547378,0.05,Sin nombre
1946304755,1946305064,99.18661857970186,0.2,Sin nombre
1946304793,1946305086,99.18810833509295,0.2,Sin nombre
1946304832,1947223968,22.40194526073782,0.04,Sin nombre
1946304844,1946304854,26.537275082609977,0.05,Sin nombre
1946304854,1946304878,25.24048356619354,0.05,Sin nombre
1946304878,1946304882,26.247524305152982,0.05,Sin nombre
1946304882,1946304908,26.27177793946741,0.05,Sin nombre
1946304908,1946304916,26.43386881404307,0.05,Sin nombre
1946304916,1946304929,26.03688472033713,0.05,Sin nombre
1946304929,1946304940,22.618760199579192,0.05,Sin nombre
1946304940,1946305001,25.17786200478385,0.05,Sin nombre
1946305001,1946305064,24.7400821029893,0.05,Sin nombre
1946305038,1946305189,53.14838574006511,0.11,Sin nombre
1946305064,1946305086,24.140207677249595,0.05,Sin nombre
1946305086,1946305131,33.97083153601008,0.07,Sin nombre
1941656061,1946305131,99.16862154784349,0.2,Sin nombre
1946305134,1946305257,66.85514843321783,0.13,Sin nombre
1946305189,1946305625,155.9311889136643,0.31,Sin nombre
1946305257,1946305488,73.67032947961033,0.15,Sin nombre
1946305269,8232057334,59.35202779433794,0.12,Sin nombre
1946305574,1946305984,109.14603190817958,0.22,Sin nombre
1946305605,1946305755,43.67022518787548,0.09,Sin nombre
822774053,1946305625,228.72558488881506,0.46,Sin nombre
1946305695,1946305755,11.36672310661321,0.02,Sin nombre
1946305695,1946305986,92.89728420557131,0.19,Sin nombre
1946305890,1946305996,41.57170032870193,0.08,Sin nombre
1946305986,1946306187,170.80956838235912,0.34,Sin nombre
1946305996,1946306059,57.30356498422954,0.11,Sin nombre
1946306059,1946306142,40.72963496536685,0.08,Sin nombre
1946306070,7745308480,107.2270736559166,0.21,Sin nombre
1946306098,1946306154,23.945580260063966,0.05,Sin nombre
1946306098,10737675346,8.23962728035451,0.02,Sin nombre
1946306104,1946306130,18.114865156349044,0.04,Sin nombre
1946306142,1946306214,40.687234396538386,0.08,Sin nombre
1946306154,10737675347,10.104661996672947,0.02,Sin nombre
1946306187,1946306258,34.86174973166753,0.07,Sin nombre
1946306187,1946306214,47.5578184378179,0.1,Sin nombre
817385663,1946306203,175.13103350837957,0.35,Sin nombre
1946306214,1946306258,27.584815320500034,0.06,Sin nombre
1946306476,1959933511,63.8613042511401,0.13,Sin nombre
1947221669,1947221678,76.14724820394414,0.15,Sin nombre
1947221672,1947221678,61.288754597258546,0.12,Sin nombre
1947221678,1947221690,37.52550839630864,0.08,Sin nombre
1947221690,8044021653,173.38180515515063,0.35,Sin nombre
1947221690,1947222303,193.85341376400447,0.39,Sin nombre
1947221881,1947222303,236.6215831157499,0.47,Sin nombre
1947221881,1947222195,148.4505226751307,0.3,Sin nombre
1947221881,1947222042,61.315590458170256,0.12,Sin nombre
1947221968,1947222068,24.01293166332508,0.05,Sin nombre
1947222036,1947222126,59.65481162169958,0.12,Sin nombre
1947222036,8043920465,300.48469363779896,0.6,Sin nombre
1947222036,1947222042,60.697082491926686,0.12,Sin nombre
1947222042,1947222193,63.606654937299425,0.13,Sin nombre
1947222092,1947222303,130.3963720717223,0.26,Sin nombre
1947222092,10061694283,802.5160045156293,1.61,Sin nombre
1947222092,1947222751,186.21302772381347,0.37,Sin nombre
1947222122,10059183362,240.6798631620431,0.48,Sin nombre
1947222122,10863868681,39.7014597928671,0.08,Sin nombre
1947222126,1947222143,12.949719536270143,0.03,Sin nombre
1947222126,1947222337,66.91752841734022,0.13,Sin nombre
1947222143,1947222193,48.84104389843445,0.1,Sin nombre
1947222143,1947222383,49.849937072641126,0.1,Sin nombre
1947222193,1947222195,59.37136710081625,0.12,Sin nombre
1947222195,1947222480,101.78762434556964,0.2,Sin nombre
1844776224,1947222287,22.022453782343728,0.04,Sin nombre
1947222293,1947222343,78.2173601029802,0.16,Sin nombre
1947222337,1947222358,9.090646516574681,0.02,Sin nombre
1947222337,1947222383,51.32995302004447,0.1,Sin nombre
1947222343,1947222491,50.196615310122425,0.1,Sin nombre
1947222343,1947222358,34.05602010731132,0.07,Sin nombre
1947222349,1947222406,49.0534000009761,0.1,Sin nombre
1947222355,1947222692,109.23733526749687,0.22,Sin nombre
1947222358,1947222491,34.245816646037355,0.07,Sin nombre
1947222383,1947222518,45.23733227505885,0.09,Sin nombre
1947222480,1947222518,27.92345939677274,0.06,Sin nombre
1947222480,1947222692,60.4899729712383,0.12,Sin nombre
822763418,1947222489,168.10375087023945,0.34,Sin nombre
1947222491,1947223284,266.5741783799203,0.53,Sin nombre
1947222518,8044005213,146.485914106695,0.29,Sin nombre
1844776233,1947222527,46.88619091348038,0.09,Sin nombre
1947222590,1947222861,122.9185594671348,0.25,Sin nombre
1947222692,1947222861,60.11493829464798,0.12,Sin nombre
1947222751,1947223050,133.68386677455993,0.27,Sin nombre
1947222751,1947223585,391.47214041258155,0.78,Sin nombre
1947222814,1947222907,40.61543011588659,0.08,Sin nombre
1947222814,1947222869,36.86709262193149,0.07,Sin nombre
1947222814,10928079168,54.438360739055234,0.11,Sin nombre
1947222861,1947223050,59.22072135753245,0.12,Sin nombre
1947222869,1947222985,36.86905815269525,0.07,Sin nombre
1947222881,10737675336,23.247569631775846,0.05,Sin nombre
1947222907,1947222985,34.296259133700346,0.07,Sin nombre
1947222907,1947223330,132.38095176145242,0.26,Sin nombre
1947222985,1947223243,82.79835691172883,0.17,Sin nombre
1947222987,1947223158,53.3943005452204,0.11,Sin nombre
1947223050,8044005213,53.65029423118031,0.11,Sin nombre
1947223075,10737675336,53.60821849621709,0.11,Sin nombre
1947223158,1947223330,183.87740313168717,0.37,Sin nombre
1947223158,1947223241,34.51562308245191,0.07,Sin nombre
1947223182,1947223241,53.41469656844724,0.11,Sin nombre
1947223206,1947223448,65.64186889952283,0.13,Sin nombre
1947223206,1947223408,107.05053122655865,0.21,Sin nombre
1947223206,1947223464,87.64372104434568,0.18,Sin nombre
1947223241,1947223422,47.83768428156358,0.1,Sin nombre
1947223243,11036762485,31.352401402482958,0.06,Sin nombre
1947223284,8043920465,364.43799192444465,0.73,Sin nombre
1947223284,8044021590,298.666273162473,0.6,Sin nombre
1947223330,1947223445,26.26677925252376,0.05,Sin nombre
1947223408,1947223445,41.95634549479074,0.08,Sin nombre
1947223408,1947223448,74.46172848163812,0.15,Sin nombre
1947223409,1947223422,57.020185347730276,0.11,Sin nombre
1947223422,1947223585,80.51619653402646,0.16,Sin nombre
1947223448,1947223464,46.8481801367565,0.09,Sin nombre
1947223464,1947223578,48.12453939882977,0.1,Sin nombre
1947223570,1947223581,38.739492457180724,0.08,Sin nombre
1947223570,1947223754,92.30494943676746,0.18,Sin nombre
1947223576,1947223673,63.01061572927053,0.13,Sin nombre
1947223576,1947223581,37.675753113162315,0.08,Sin nombre
1947223578,1947223585,63.41446666744181,0.13,Sin nombre
1947223581,1947223719,76.41332714918046,0.15,Sin nombre
1947223585,1947223691,81.99099001700478,0.16,Sin nombre
1947223673,1947223719,36.6180857117446,0.07,Sin nombre
1947223681,1947223775,31.793110310052526,0.06,Sin nombre
1947223681,1947223716,45.4333013239727,0.09,Sin nombre
1947223691,1947223771,44.71438372977295,0.09,Sin nombre
1947223691,1947223836,128.75592550801196,0.26,Sin nombre
1947223716,1947223784,33.1514443265026,0.07,Sin nombre
1947223716,1947223742,60.96806352230549,0.12,Sin nombre
1947223719,1947223754,35.06835968476284,0.07,Sin nombre
1947223742,1947223781,40.406770297184266,0.08,Sin nombre
1947223742,1947223786,45.77193063588395,0.09,Sin nombre
1947223775,1947223784,43.19312151649727,0.09,Sin nombre
1947223781,1947223793,70.48481106301202,0.14,Sin nombre
1947223781,1947223797,37.97582786017869,0.08,Sin nombre
1947223784,1947223797,17.5848504042284,0.04,Sin nombre
1947223786,1947223793,15.133613143246965,0.03,Sin nombre
1947223793,1947223797,119.44550610129448,0.24,Sin nombre
1947223836,8723075128,45.286733700588314,0.09,Sin nombre
1947223874,1947223927,58.62556990916635,0.12,Sin nombre
1947223874,1947223931,44.815158245286916,0.09,Sin nombre
1947223927,1947223965,39.64335645393296,0.08,Sin nombre
1947223927,1947223956,39.86920646426563,0.08,Sin nombre
1947223931,8723075128,56.60203089229226,0.11,Sin nombre
1947223931,1947224108,106.93432135914705,0.21,Sin nombre
1947223936,1947223968,57.1772044600977,0.11,Sin nombre
1947223936,1947223992,113.20907751276353,0.23,Sin nombre
1947223965,11009372922,30.626353203337956,0.06,Sin nombre
1947223965,1947223994,25.238876491840927,0.05,Sin nombre
822648383,1947223968,207.7474640310321,0.42,Sin nombre
1947223992,1947224152,56.38990760707742,0.11,Sin nombre
1947223994,11009372921,37.33950929151637,0.07,Sin nombre
1947223994,1947224109,35.29119191709754,0.07,Sin nombre
1947224025,1947224077,49.87271126754787,0.1,Sin nombre
1947224077,1947224113,21.68956973557277,0.04,Sin nombre
1947224077,1947224112,84.9634158909634,0.17,Sin nombre
1947224107,1947224113,50.17860557246148,0.1,Sin nombre
1947224107,1947224166,39.83793728554981,0.08,Sin nombre
1947224107,1947224108,71.71939026774676,0.14,Sin nombre
1947224108,1947224109,11.46926460186926,0.02,Sin nombre
1947224113,1947224142,37.50962787484016,0.08,Sin nombre
1947224142,1947224173,39.99512575537178,0.08,Sin nombre
1947224142,1947224234,114.79674916695696,0.23,Sin nombre
